Tamaño de matriz,Tiempo de ejecución (ms),Suma total
4810,47.944,104107593
4811,44.5327,104152693
4812,54.3848,104220036
4813,74.3047,104245583
4814,45.9413,104270680
4815,50.4332,104346878
4816,50.7743,104396336
4817,54.5995,104400497
4818,50.9827,104456558
4819,56.1948,104489785
4820,46.2314,104571066
4821,52.6868,104583888
4822,53.9594,104624318
4823,48.1828,104688605
4824,48.6351,104691239
4825,53.2704,104758258
4826,52.7016,104799706
4827,44.2528,104854941
4828,50.7782,104888780
4829,53.3963,104925543
4830,56.9844,104974425
4831,42.7039,105009391
4832,47.4405,105073164
4833,43.8824,105101689
4834,48.9005,105156738
4835,43.5916,105182751
4836,56.4424,105259382
4837,45.1469,105296032
4838,49.3729,105324567
4839,46.2497,105367507
4840,48.8293,105417228
4841,43.0092,105446031
4842,49.8686,105499935
4843,44.7007,105558031
4844,55.2835,105600120
4845,60.8864,105636879
4846,50.7085,105659545
4847,45.1541,105706837
4848,56.7157,105759185
4849,47.2127,105824680
4850,49.9898,105862048
4851,44.6504,105909861
4852,55.5198,105946399
4853,46.6744,105953973
4854,43.8426,106056329
4855,56.5585,106046269
4856,56.078,106102480
4857,52.2864,106184886
4858,48.4438,106185052
4859,42.742,106207680
4860,48.0857,106261611
4861,54.4349,106349404
4862,53.6263,106384964
4863,49.9365,106415999
4864,52.9691,106456535
4865,57.522,106513607
4866,44.6453,106541048
4867,46.2898,106575757
4868,52.1521,106635464
4869,51.9643,106684278
4870,58.9769,106740289
4871,54.9793,106777319
4872,56.2506,106811827
4873,56.3038,106851266
4874,52.4293,106898644
4875,48.4788,106942289
4876,55.7519,106962291
4877,57.8941,107042683
4878,52.5673,107100196
4879,54.079,107101199
4880,56.9612,107161415
4881,49.2587,107176750
4882,49.4188,107268244
4883,57.4717,107285412
4884,58.0641,107343940
4885,55.3901,107366280
4886,68.6274,107411794
4887,61.3136,107454192
4888,63.7719,107498213
4889,53.0924,107580963
4890,62.9165,107573032
4891,56.9153,107673612
4892,63.3422,107678505
4893,53.5833,107738796
4894,45.9538,107774870
4895,46.7821,107848364
4896,58.3635,107880255
4897,67.3893,107914249
4898,52.1693,107954593
4899,51.2459,108015264
4900,59.1855,108042465
4901,67.6465,108076365
4902,57.4724,108124600
4903,50.0617,108176597
4904,45.0365,108215472
4905,50.1821,108277237
4906,49.8053,108310594
4907,55.9,108327427
4908,55.9085,108398684
4909,48.6841,108435527
4910,52.3232,108486446
4911,45.5032,108555348
4912,57.2255,108562423
4913,59.6761,108634242
4914,54.7265,108672547
4915,59.7729,108717687
4916,49.1383,108734898
4917,46.9118,108761085
4918,58.5993,108819484
4919,48.085,108870982
4920,61.1216,108938605
4921,54.243,108954108
4922,57.0583,109048057
4923,57.4819,109061175
4924,52.3368,109104437
4925,48.4485,109164350
4926,56.5972,109198557
4927,57.109,109226015
4928,55.3835,109276296
4929,57.1701,109336047
4930,47.8496,109357065
4931,54.5826,109399925
4932,55.3688,109453100
4933,52.4426,109516206
4934,49.6997,109553095
4935,55.6173,109595297
4936,56.765,109650201
4937,52.7279,109692134
4938,53.9529,109723458
4939,57.0088,109756405
4940,58.4031,109808853
4941,49.2157,109836765
4942,56.6287,109914012
4943,60.4764,109955239
4944,48.2682,109969379
4945,48.7437,110025171
4946,59.0604,110073241
4947,67.2321,110148374
4948,51.1972,110171500
4949,47.2642,110204067
4950,52.0962,110271941
4951,48.6422,110333158
4952,54.0232,110366311
4953,53.6166,110383313
4954,46.1405,110433699
4955,51.4584,110491220
4956,49.8856,110531512
4957,47.5554,110576754
4958,61.1212,110611609
4959,68.2268,110672197
4960,57.9022,110694223
4961,46.3236,110752696
4962,51.0201,110825618
4963,61.8993,110826617
4964,48.3193,110903597
4965,46.4209,110971931
4966,67.3689,110938296
4967,46.4854,111022405
4968,45.1536,111087848
4969,52.6644,111115535
4970,60.5886,111143115
4971,57.2095,111175036
4972,51.0494,111224002
4973,60.7241,111301791
4974,55.8876,111344850
4975,45.8627,111375812
4976,45.8827,111409738
4977,56.8808,111459427
4978,48.9721,111518313
4979,59.1281,111537836
4980,59.6649,111605481
4981,60.107,111631963
4982,60.7702,111683481
4983,48.3155,111755854
4984,57.8701,111797607
4985,48.2166,111807269
4986,49.5883,111890958
4987,55.162,111955355
4988,60.1445,111967660
4989,59.1491,112005927
4990,49.3904,112052505
4991,57.6305,112096432
4992,53.0505,112143499
4993,60.1814,112186321
4994,61.523,112202970
4995,53.6823,112262479
4996,57.4242,112300643
4997,50.903,112385842
4998,58.4389,112390449
4999,48.8104,112446205
5000,65.0346,112503829
