Tamaño de matriz,Tiempo de ejecución (ms),Suma total
4813,33.9139,104246167
4814,34.6902,104288325
4815,34.3743,104306368
4816,35.3359,104381457
4817,34.8342,104412154
4818,34.7633,104444802
4819,33.9148,104485784
4820,35.3495,104549011
4821,34.3643,104593744
4822,33.9576,104619044
4823,35.1447,104674619
4824,34.5176,104731948
4825,34.6277,104763574
4826,35.3697,104805102
4827,35.3778,104859082
4828,35.1728,104865314
4829,35.0358,104937213
4830,35.4099,104974288
4831,34.3192,105000929
4832,35.6271,105075963
4833,34.5532,105093248
4834,34.2792,105125701
4835,34.9071,105211238
4836,35.0619,105211561
4837,34.1607,105311739
4838,34.7541,105335258
4839,34.7896,105374369
4840,34.1867,105408201
4841,34.747,105449842
4842,35.4165,105495809
4843,35.3442,105540565
4844,34.6077,105588147
4845,34.7339,105619176
4846,34.3705,105685298
4847,34.8884,105735919
4848,35.4345,105756622
4849,34.2444,105805323
4850,34.7933,105837178
4851,35.0472,105896388
4852,34.9225,105951456
4853,34.6135,105988680
4854,36.0983,106030456
4855,35.0984,106089354
4856,35.2728,106130074
4857,47.1961,106144531
4858,34.7888,106185658
4859,35.5607,106249111
4860,35.4093,106294256
4861,35.3797,106311519
4862,34.8673,106371853
4863,56.2947,106419660
4864,34.5521,106461713
4865,34.7429,106512971
4866,36.0548,106546771
4867,36.7576,106581956
4868,48.0498,106642594
4869,35.2521,106666858
4870,39.81,106710328
4871,35.0272,106779168
4872,35.3974,106782957
4873,34.7791,106861040
4874,34.6022,106901110
4875,35.0697,106964698
4876,35.1696,106980823
4877,35.0739,107032490
4878,35.047,107080163
4879,34.8972,107124713
4880,36.7897,107164557
4881,35.0569,107205439
4882,35.653,107258505
4883,34.8607,107304103
4884,35.0417,107347420
4885,35.0738,107416991
4886,35.3462,107432463
4887,35.8334,107476643
4888,34.6975,107518006
4889,35.2687,107563487
4890,38.4406,107599526
4891,37.7124,107653812
4892,35.4106,107684245
4893,35.3468,107732656
4894,42.7013,107762321
4895,36.0549,107853790
4896,35.5982,107884141
4897,35.9689,107923185
4898,35.3747,107969397
4899,35.324,108005444
4900,47.9212,108042897
4901,55.4234,108081456
4902,35.5707,108131625
4903,36.5972,108198376
4904,35.7448,108219588
4905,39.9842,108249765
4906,49.0977,108328778
4907,36.4767,108340916
4908,35.2084,108410454
4909,35.2718,108437568
4910,35.351,108460774
4911,42.7157,108544171
4912,36.4461,108583555
4913,35.5869,108612086
4914,36.3527,108665728
4915,36.7144,108704437
4916,36.4784,108753310
4917,35.6691,108782913
4918,36.3977,108832144
4919,35.7954,108865494
4920,35.5056,108940783
4921,35.3038,108976305
4922,35.9845,109012302
4923,38.8811,109055598
4924,36.0762,109135453
4925,35.4499,109128324
4926,35.7238,109215418
4927,36.3969,109240587
4928,37.5583,109281963
4929,36.6368,109326245
4930,36.9074,109401480
4931,35.9066,109417896
4932,36.2613,109444503
4933,37.4802,109497649
4934,36.0175,109542387
4935,36.908,109593103
4936,35.6346,109637993
4937,35.39,109696472
4938,35.8114,109735726
4939,36.3276,109755804
4940,35.5072,109818948
4941,36.5781,109835262
4942,36.0487,109895924
4943,36.2747,109957761
4944,44.8788,110002681
4945,35.9573,110033678
4946,35.7963,110081877
4947,40.8862,110143085
4948,40.9007,110162322
4949,53.584,110212203
4950,36.4726,110273269
4951,36.3186,110326516
4952,36.2702,110341869
4953,36.6689,110415178
4954,49.6731,110433162
4955,40.6838,110506397
4956,37.737,110524387
4957,39.1254,110570230
4958,36.3388,110597062
4959,39.1337,110671603
4960,40.5575,110708861
4961,37.527,110754093
4962,37.5824,110799426
4963,37.039,110856088
4964,36.9426,110897232
4965,37.3356,110931390
4966,36.5036,110964626
4967,48.0101,111028407
4968,40.4144,111053312
4969,40.3116,111085280
4970,36.663,111160840
4971,35.8874,111201654
4972,40.3215,111252071
4973,36.1312,111265599
4974,36.38,111341384
4975,38.0842,111356529
4976,40.1852,111406092
4977,36.3348,111480266
4978,36.7997,111479426
4979,40.5516,111524973
4980,40.184,111590584
4981,39.7758,111645160
4982,43.0756,111693482
4983,39.6854,111738114
4984,37.0098,111810289
4985,39.6944,111828157
4986,48.5888,111858364
4987,42.0485,111879777
4988,38.5316,111955837
4989,37.929,112008899
4990,38.7877,112063284
4991,38.3654,112088144
4992,38.2086,112165848
4993,37.0291,112161943
4994,38.07,112233771
4995,38.3675,112271838
4996,44.21,112320731
4997,37.7304,112360779
4998,37.1359,112431287
4999,43.4992,112461974
5000,44.1193,112529609
